Date: 4/1/2026

Start, Stop, Increment
Mono eV Calib low E Grating
Start: 725.00000000
Stop: 740.00000000
Increment: 0.25000000
Delay After Move (s): 0.00000000
Count Time (s): 3.00000000
Scan Number: 2
Bi-directional: No
Stay at End: 0
Description Length: 0

Time of Day	Time (s)	Mono eV Calib low E Grating	I0	TEY UHV XAS	TFY UHV XAS	Dev1_ai2_I2	Dev1_ai3_TEYCell	Dev1_ai4_Cell TEY(Temp)	Dev1_ai5	Dev1_ai6	Dev1_ai7	Dev1_ai8	Dev1_ai9	Dev1_ai10	Dev1_ai11	Dev1_ai12	Dev1_ai13	Dev1_ai14	Dev1_ai15	Beam Current	UHV XAS X	UHV XAS Y	UHV XAS Z	UHV XAS Theta	Aperture A	Aperture B	Slit C	Slit D	Gate	Grating Motor Position	Grating Translate	Mask	Mono Air	Mono Tank	Mono Table	Mono Cooling	Mono Support	Slot_1 Ch 5	Slot_1 Ch 6	Slot_1 Ch 7	Air	Mono chamber Al support	Mono chamber cooling line	Mono chamber Flange	Mirror chamber pipe	Mirror chamber struts	Main chamber struts	Main chamber pipe	Slot2_ch0	MCP Rate	MCP Np	MCP TBin 0	MCP Python	SDD Counts	SDD Counts 2
19:19:41	277.45700000	724.99988254	0.23618818	-0.01909830	0.00000000	0.03495471	-1.51494779	-1.52153380	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36721640	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.27257090	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03365908	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:19:45	281.98600000	725.25113772	0.23589999	-0.01909950	0.00000000	0.03487237	-1.49299118	-1.49945999	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36746270	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.17453318	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03443283	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:19:50	286.53300000	725.49770253	0.23564875	-0.01906990	0.00000000	0.03488958	-1.47866453	-1.48548231	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36684225	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.07465169	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03519141	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:19:54	291.04500000	725.75001459	0.23537548	-0.01902116	0.00000000	0.03482446	-1.44620367	-1.45263224	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36687767	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.07727959	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03595896	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:19:59	295.58100000	725.99991754	0.23533376	-0.01902818	0.00000000	0.03484260	-1.40802244	-1.41472423	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36602073	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.34461297	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03671446	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:20:03	300.11600000	726.25002182	0.23508696	-0.01899502	0.00000000	0.03479392	-1.37921877	-1.38560660	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36635359	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.24591040	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03749000	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:20:08	304.62100000	726.50360098	0.23480886	-0.01904019	0.00000000	0.03472052	-1.40353865	-1.40877631	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36721936	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.14999801	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03826000	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:20:12	309.14800000	726.75083534	0.23454381	-0.01902752	0.00000000	0.03468478	-1.59916019	-1.60634023	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36819739	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	499.92222789	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03902376	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:20:17	313.70200000	727.00056150	0.23432366	-0.01895198	0.00000000	0.03463182	-1.54754247	-1.55503273	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36701099	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	499.81771063	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.03977775	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
19:20:21	318.23900000	727.25278522	0.23410536	-0.01894584	0.00000000	0.03468511	-1.43448089	-1.44103148	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36753314	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	499.83614834	14.70185714	2.37700000	60.00000000	-0.05600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-0.04054412	-57.99998560	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
